[INFO ] 46-2019-12-10 14:37:48,630 method:com.crxl.xllxj.module.core.start.StartXlcrHerphoneMini.main(StartXlcrHerphoneMini.java:46) - 加载class路径配置文件
[INFO ] 86-2019-12-10 14:37:48,700 method:com.crxl.xllxj.module.core.thread.TaskManager.testMappingSaveThreadInfo(TaskManager.java:86) - save_1映射：  main_11    main_41    main_1    main_31    main_21  
[INFO ] 86-2019-12-10 14:37:48,700 method:com.crxl.xllxj.module.core.thread.TaskManager.testMappingSaveThreadInfo(TaskManager.java:86) - save_0映射：  main_20    main_40    main_10    main_0    main_30  
[INFO ] 86-2019-12-10 14:37:48,700 method:com.crxl.xllxj.module.core.thread.TaskManager.testMappingSaveThreadInfo(TaskManager.java:86) - save_8映射：  main_8    main_18    main_38    main_48    main_28  
[INFO ] 86-2019-12-10 14:37:48,700 method:com.crxl.xllxj.module.core.thread.TaskManager.testMappingSaveThreadInfo(TaskManager.java:86) - save_4映射：  main_14    main_24    main_4    main_44    main_34  
[INFO ] 86-2019-12-10 14:37:48,700 method:com.crxl.xllxj.module.core.thread.TaskManager.testMappingSaveThreadInfo(TaskManager.java:86) - save_9映射：  main_9    main_29    main_19    main_49    main_39  
[INFO ] 86-2019-12-10 14:37:48,701 method:com.crxl.xllxj.module.core.thread.TaskManager.testMappingSaveThreadInfo(TaskManager.java:86) - save_5映射：  main_45    main_15    main_5    main_35    main_25  
[INFO ] 86-2019-12-10 14:37:48,701 method:com.crxl.xllxj.module.core.thread.TaskManager.testMappingSaveThreadInfo(TaskManager.java:86) - save_3映射：  main_23    main_33    main_13    main_43    main_3  
[INFO ] 86-2019-12-10 14:37:48,701 method:com.crxl.xllxj.module.core.thread.TaskManager.testMappingSaveThreadInfo(TaskManager.java:86) - save_2映射：  main_32    main_2    main_12    main_42    main_22  
[INFO ] 86-2019-12-10 14:37:48,701 method:com.crxl.xllxj.module.core.thread.TaskManager.testMappingSaveThreadInfo(TaskManager.java:86) - save_7映射：  main_47    main_37    main_27    main_17    main_7  
[INFO ] 86-2019-12-10 14:37:48,701 method:com.crxl.xllxj.module.core.thread.TaskManager.testMappingSaveThreadInfo(TaskManager.java:86) - save_6映射：  main_36    main_16    main_26    main_6    main_46  
[INFO ] 63-2019-12-10 14:37:48,701 method:com.crxl.xllxj.module.core.start.StartXlcrHerphoneMini.main(StartXlcrHerphoneMini.java:63) - 线程组初始化完毕
[INFO ] 53-2019-12-10 14:37:48,906 method:com.crxl.xllxj.module.core.net.NettyServer.start(NettyServer.java:53) - netty websocket 绑定端口：9991
[INFO ] 69-2019-12-10 14:37:49,009 method:com.crxl.xllxj.module.core.start.StartXlcrHerphoneMini.main(StartXlcrHerphoneMini.java:69) - netty 服务器启动完毕
[INFO ] 37-2019-12-10 14:37:49,011 method:com.crxl.xllxj.module.jetty.server.JettyServer.start(JettyServer.java:37) - jetty端口：9992
[INFO ] 192-2019-12-10 14:37:49,023 method:org.eclipse.jetty.util.log.Log.initialized(Log.java:192) - Logging initialized @568ms to org.eclipse.jetty.util.log.Slf4jLog
[INFO ] 372-2019-12-10 14:37:49,064 method:org.eclipse.jetty.server.Server.doStart(Server.java:372) - jetty-9.4.0.v20161208
[INFO ] 791-2019-12-10 14:37:49,090 method:org.eclipse.jetty.server.handler.ContextHandler.doStart(ContextHandler.java:791) - Started o.e.j.s.ServletContextHandler@4e41089d{/,null,AVAILABLE}
[INFO ] 280-2019-12-10 14:37:49,099 method:org.eclipse.jetty.server.AbstractConnector.doStart(AbstractConnector.java:280) - Started ServerConnector@12405818{HTTP/1.1,[http/1.1]}{0.0.0.0:9992}
[INFO ] 444-2019-12-10 14:37:49,099 method:org.eclipse.jetty.server.Server.doStart(Server.java:444) - Started @644ms
[INFO ] 71-2019-12-10 14:37:49,099 method:com.crxl.xllxj.module.core.start.StartXlcrHerphoneMini.main(StartXlcrHerphoneMini.java:71) - jetty 启动完毕
[INFO ] 75-2019-12-10 14:37:49,100 method:com.crxl.xllxj.module.core.start.StartXlcrHerphoneMini.main(StartXlcrHerphoneMini.java:75) - 白名单管理器启动
[INFO ] 76-2019-12-10 14:37:49,100 method:com.crxl.xllxj.module.core.start.StartXlcrHerphoneMini.main(StartXlcrHerphoneMini.java:76) - 服务器启动完毕
